ClosePrice
2671.4
2672.9
2649.5
2644.05
2657.85
2678.85
2683.25
2782.35
2801.55
2785.8
2752.2
2724.9
2716
2718.05
2728.1
2740.7
2741.65
2700.55
2706.25
2736.15
2694.5
2666.95
2687.8
2660.15
2619.65
2675.1
2663.15
2681.3
2702.15
2656.85
2615.7
2623
2603.1
2600.4
2586.15
2596.75
2533.3
2618.7
2643.45
2674.9
2657.65
2625.25
2644.2
2697
2730.55
2672.25
2655
2627.5
2646.95
2633.6
2747.25
2736.05
2766.65
2767.3
2781.55
2801.5
2768.1
2798.5
2817.9
2777.75
2804.35
2790.4
2788.55
2767.5
2729
2743
2786.5
2781
2825.75
2871.9
2894.95
2795.3
2742.3
2758.95
2778.3
2770.3
2757.6
2765.55
2757.8
2781.85
2802.5
2825.25
2833.55
2834.15
2788.85
2799.55
2784.55
2867.8
2873.4
2864.05
2873.15
2832.65
2810.8
2778.6
2780.2
2759.5
2752.3
2805.15
2804.1
2769.2
2792.35
2765.5
2771.85
2763.5
2708.85
2696
2707.1
2775.75
2750.65
2771.65
2831.5
2855.55
2872.05
2891.3
2935.5
2975.95
3050.15
2967.8
2974.1
3005.9
3058.5
3007.3
3014.25
3040.65
3025.45
3016.65
3029.2
3041
3103.4
3076.7
3084.05
3101.7
3055.25
3077.4
3071.35
3074.9
3151.2
3184.25
3076.15
3107
3012.3
3019.25
3033.15
3053.25
3019.5
3019.85
2984.25
2974.65
2969.6
2994.65
3019.6
3024.05
3076.55
3079.8
3023.65
3052.1
3082.9
3055.15
2999.25
3024.25
2972.3
3004.15
2966.45
3042.1
3013.3
3001
3063.7
3040.55
3064.85
3049.45
3054.55
3095.45
3123
3145.45
3167.75
3134.6
3151.55
3147.55
3148.5
3151.05
3203.65
3292.3
3350.9
3329.25
3336.9
3362.5
3368.5
3378.75
3381.85
3399.5
3440.5
3445
3452.9
3468
3467.65
3475.85
3366.5
3396.65
3329.25
3374.95
3212.3
3201.95
3267.95
3318.15
3252
3289.1
3248.75
3278.2
3254.1
3195.2
3173.5
3116.3
3086.2
3085.65
3115.85
3046.35
3089.05
3096.6
3127
3056.05
3040.6
3104.55
3101
3100.95
3111.2
3096.4
3161.2
3143.3
3082.2
3025.4
3008.25
3003.05
3088
3025.7
3062.9
3037.7
3114.65
3095.25
3087.45
3054.45
3099.25
3029.7
3035.5
2981.25
2941.55
2922.15
2943.4
2993.6
3004.9
3162
3139.55
3172.05
3170.15
3236.75
3218.2
3283.85
3279.5
3270.6
3247.45
3226.95
3239.5
3306
2988.8
2905.2
2886.7
2905.5
2909.25
2942.15
2938.45
2953.7
2931.55
2905.95
2923.35
2910.75
2867.5
2843.1
2886.9
2903.7
2880.4
2904.2
2882.4
2880.05
2849.75
2843.95
2840.75
2846.35
2850.55
2835.7
2845.05
2795
2779.3
2787.95
2780.2
2791.85
2812
2802.75
2813.5
2838.45
2892.75
2872.2
2861.5
2861.6
2877.55
2873.45
2833.9
2800.55
2764.4
2708.9
2726.45
2748
2774.15
2862.1
2867.85
2863.85
2881.75
2907.4
2934.3
2938.9
2954.5
2952.55
2995.15
2977.9
2919
2794.25
2784.2
2740.95
2730.55
2714.05
2753.35
2751.65
2767.3
2825.35
2806.6
2799.6
2796.05
2747.4
2766.8
2809.15
2752.85
2732.05
2708.3
2590.55
2468
2377.1
2445.6
2438.95
2374.45
2392.65
2449.15
2362.05
2225.4
2194.05
2274
2249.95
2189.65
2204.55
2297.85
2342.8
2315.55
2263.85
2303.4
2291.2
2338.65
2271.2
2197.75
2224.4
2353.05
2405.55
2393.4
2361.65
2437.7
2433.4
2353.6
2340.1
2355.15
2446
2474.85
2550
2533.8
2476.35
2440.7
2454.3
2507.05
2591.3
2509.2
2680.5
2695.35
2744.65
2747.25
2703.1
2727.25
2745.95
2722.7
2767.7
2853.5
2838.75
2859.65
2875.2
2837.2
2828.65
2802.15
2829.1
2839.15
2832.1
2775.6
2808.45
2792.5
2776.1
2750.8
2739.5
2661.2
2723.15
2650.55
2666.6
2600.6
2643.25
2606.1
2607.55
2652.8
2696.8
2700.05
2752.8
2723.75
2706.15
2731.25
2754.65
2740.9
2715.25
2717.2
2674.15
2667.35
2744.25
2714.8
2694.85
2773.35
2761.65
2780.85
2743.65
2765.05
2804.85
2864.6
2854.25
2838.9
2830.65
2837.5
2836.2
2863
2826
2588.6
2585.55
2634.1
2660.25
2610.55
2591.9
2583.55
2599.95
2620.1
2659.75
2720.6
2705.9
2743.35
2734.85
2753.45
2779.95
2776.3
2725.05
2768.65
2807.25
2782.7
2784.3
2800.4
2867.25
2903.35
2950.6
2937.15
2952.65
2935
2947.3
2880.35
2871.45
2875.4
2848.8
2846.6
2859.4
2809.35
2849.05
2879.6
2859.85
2816.8
2859.45
2879.3
2881.8
2866.05
2833.05
2825.3
2866.9
2827
2870.35
2831.45
2875.35
2841.55
2791
2864.95
2853.75
2855.2
2850.45
2822.75
2776.8
2802.35
2750.05
2403.3
2369.35
2380.75
2373.05
2404.15
2406.25
2311.95
2348.55
2348.8
2358.2
2390.2
2396.8
2462.6
2471.25
2484.35
2441.15
2430.6
2391.95
2367.7
2348.2
2311.85
2338
2411.2
2366.4
2371.35
2385.4
2344.5
2342.3
2348.2
2376.65
2372
2387.65
2406.95
2422.45
2439.85
2387.8
2388.35
2389.3
2410.05
2452.95
2419.2
2426.95
2457.15
2471.2
2498.2
2520.05
2510.9
2478.55
2470.65
2492.2
2475.1
2468.35
2442.5
2468.55
2472.7
2502.55
2501.1
2495.75
2479.3
2480.2
2443.85
2436.8
2459.1
2466.35
2265.25
2227.8
2172.6
2170.85
2175.8
2242.85
2217.6
2186.15
2169.35
2167.8
2125
2148.85
2209.45
2227.4
2219.05
2205.85
2209.3
2213.55
2255.7
2281.9
2279
2313.15
2318.9
2329.95
2314.25
2351.4
2407.05
2429.4
2471.5
2445.35
2410.55
2423.4
2389.7
2391
2373.25
2369.55
2362.4
2338.45
2422.2
2483
2495.9
2511
2528.7
2536.9
2551.95
2632.8
2562.6
2599.65
2615.55
2594.65
2600.4
2596.05
2586.8
2548.7
2534
2609.1
2578.55
2575.4
2527.9
2490.9
2536.95
2504.25
2531.45
2395.65
2365.7
2354.45
2367.75
2375.8
2383.3
2386.2
2352.3
2344.95
2328.85
2334.3
2357.35
2363.5
2362.8
2389.15
2378.7
2383.9
2399.2
2374.8
2349.15
2360.4
2339
2294.1
2341.85
2359.9
2325.4
2348.35
2384.75
2376
2416.6
2469.15
2444.85
2436.6
2436
2429.3
2382.3
2338.5
2319.7
2309.6
2294.1
2298.9
2283
2277.25
2264.55
2270.6
2295.35
2298.8
2292.5
2318.95
2311.3
2286.85
2318.4
2318.5
2308.3
2307.6
2336.3
2348.3
2374.7
2341.2
2328.2
2320.35
2712.6
2807.25
2789.95
2771.05
2796.2
2789.8
2798
2783.5
2788.85
2797.1
2814.65
2810.05
2798.4
2792.5
2788.75
2770.95
2762.35
2758.05
2774.4
2789.8
2788.3
2790.65
2754.65
2789.3
2812.95
2785.2
2776.55
2819
2819.85
2806.75
2836.55
2917.2
2960.1
2913.8
2906
2908.45
2903
2920.95
2966.45
3004.75
2970.2
2945.75
2917.6
2862.45
2874.9
2883.7
2861.4
2856.45
2869.25
2876.5
2860.6
2853.4
2854.3
2889.9
2943.25
2970.15
2964
2882.85
2863.85
2833.15
2766.35
2813.25
2917.85
2295.45
2333.95
2293.95
2281.85
2295.4
2244.45
2262.1
2227.05
2212.3
2229.05
2234.45
2286.9
2307.8
2341.4
2348.6
2350.55
2359.9
2370.75
2362.15
2340.35
2351.6
2360.2
2332.15
2350.8
2375.6
2397.45
2388.35
2358.9
2346.9
2366.35
2366.35
2350.5
2342.15
2407.6
2513.95
2495.05
2462.1
2427.5
2446.9
2487.05
2473.95
2423.95
2379.1
2394.95
2421.45
2447.6
2438
2366.9
2419.15
2380.25
2378
2397.55
2476.95
2493.25
2447.55
2405.55
2405.3
2460.5
2454.45
2471.7
2495.7
2501
2526.75
2802.75
2741.85
2730.45
2750.3
2799.5
2845.8
2875.65
2900.85
2907.6
2915.9
2915.5
2920.75
2955.7
2967.15
2975.7
3006.7
3007.45
2986.1
2955.45
2961.1
3005.25
3084.9
3069.8
2974.6
3005.45
3007.1
2953.35
3023.3
2998.5
3030.55
3058.1
3120.3
3109
3100.3
3077.35
3033.85
3105.9
3002.7
3020.85
3150.7
3120.55
3064.1
3028.25
2992.3
3023.35
3015.7
3019.45
2995.55
3018.65
3014.8
3007.8
3013.35
3006.4
3015.45
3014.7
3038.8
3015.45
3019.55
3032.4
3107.55
3124.15
3273.9
3323.5
3348.3
3270.1
3316.15
3335.95
3334.75
3324.15
3309.85
3331
3323.85
3334.9
3324
3308.65
3278.75
3279.5
3264.95
3305.9
3359.15
3357.5
3363.1
3339.35
3333.9
3353.8
3400.3
3443.6
3402.4
3347.35
3349.3
3327.6
3318.95
3295.65
3323.95
3353.5
3338.45
3348.45
3365
3351.15
3326.6
3337.45
3370.3
3371.4
3363.4
3373.85
3449.85
3456.45
3457.8
3514.45
3552.3
3468.65
3486.35
3515.55
3562.25
3501.65
3485.5
3466.4
3474.75
3565.45
3514.2
3457.4
3428.5
3451.05
3548.9
3665.7
3688.85
3710.55
3724.7
3728.05
3749.9
3755.65
3767.1
3792.8
3759.05
3732.6
3677
3717.65
3704.75
3699.45
3628.7
3566.65
3581.55
3563.45
3566.7
3568.5
3595.8
3599.6
3586.45
3645.6
3662.25
3680
3753.95
